query_id,query_text,rank,item_id,semantic_score,relevance_grade
query_000159,CozyNest lighting review,19,item_000231,0.441331,1
query_000159,CozyNest lighting review,20,item_000417,0.441331,1
query_000160,affordable furniture for everyday use,1,item_000121,0.440411,0
query_000160,affordable furniture for everyday use,2,item_000044,0.413356,0
query_000160,affordable furniture for everyday use,3,item_000375,0.413356,0
query_000160,affordable furniture for everyday use,4,item_000432,0.413356,0
query_000160,affordable furniture for everyday use,5,item_000117,0.411619,0
query_000160,affordable furniture for everyday use,6,item_000217,0.411619,0
query_000160,affordable furniture for everyday use,7,item_000228,0.411619,0
query_000160,affordable furniture for everyday use,8,item_000160,0.409922,0
query_000160,affordable furniture for everyday use,9,item_000497,0.409922,0
query_000160,affordable furniture for everyday use,10,item_000183,0.407880,2
query_000160,affordable furniture for everyday use,11,item_000231,0.407880,2
query_000160,affordable furniture for everyday use,12,item_000417,0.407880,2
query_000160,affordable furniture for everyday use,13,item_000344,0.407207,0
query_000160,affordable furniture for everyday use,14,item_000062,0.396402,0
query_000160,affordable furniture for everyday use,15,item_000214,0.396402,0
query_000160,affordable furniture for everyday use,16,item_000102,0.392928,0
query_000160,affordable furniture for everyday use,17,item_000299,0.392928,0
query_000160,affordable furniture for everyday use,18,item_000310,0.392928,0
query_000160,affordable furniture for everyday use,19,item_000015,0.390987,0
query_000160,affordable furniture for everyday use,20,item_000230,0.390987,0
query_000161,GlowLab Hair Care,1,item_000090,0.860536,2
query_000161,GlowLab Hair Care,2,item_000012,0.858725,2
query_000161,GlowLab Hair Care,3,item_000046,0.858725,2
query_000161,GlowLab Hair Care,4,item_000083,0.858725,2
query_000161,GlowLab Hair Care,5,item_000284,0.858725,2
query_000161,GlowLab Hair Care,6,item_000425,0.858725,2
query_000161,GlowLab Hair Care,7,item_000345,0.858297,2
query_000161,GlowLab Hair Care,8,item_000366,0.858297,2
query_000161,GlowLab Hair Care,9,item_000018,0.851221,2
query_000161,GlowLab Hair Care,10,item_000079,0.851221,2
query_000161,GlowLab Hair Care,11,item_000469,0.851221,2
query_000161,GlowLab Hair Care,12,item_000179,0.851065,2
query_000161,GlowLab Hair Care,13,item_000077,0.850733,2
query_000161,GlowLab Hair Care,14,item_000395,0.850733,2
query_000161,GlowLab Hair Care,15,item_000009,0.849939,3
query_000161,GlowLab Hair Care,16,item_000289,0.845813,2
query_000161,GlowLab Hair Care,17,item_000234,0.843022,3
query_000161,GlowLab Hair Care,18,item_000144,0.836025,2
query_000161,GlowLab Hair Care,19,item_000500,0.836025,2
query_000161,GlowLab Hair Care,20,item_000279,0.833770,2
query_000162,NeonFit Men's Shirts,1,item_000250,0.883994,1
query_000162,NeonFit Men's Shirts,2,item_000330,0.883994,1
query_000162,NeonFit Men's Shirts,3,item_000149,0.873808,1
query_000162,NeonFit Men's Shirts,4,item_000292,0.865267,1
query_000162,NeonFit Men's Shirts,5,item_000206,0.864974,1
query_000162,NeonFit Men's Shirts,6,item_000281,0.863513,1
query_000162,NeonFit Men's Shirts,7,item_000016,0.858941,1
query_000162,NeonFit Men's Shirts,8,item_000490,0.848222,1
query_000162,NeonFit Men's Shirts,9,item_000396,0.844802,1
query_000162,NeonFit Men's Shirts,10,item_000467,0.844802,1
query_000162,NeonFit Men's Shirts,11,item_000369,0.839151,1
query_000162,NeonFit Men's Shirts,12,item_000198,0.836076,1
query_000162,NeonFit Men's Shirts,13,item_000263,0.834432,1
query_000162,NeonFit Men's Shirts,14,item_000378,0.834432,1
query_000162,NeonFit Men's Shirts,15,item_000063,0.833794,1
query_000162,NeonFit Men's Shirts,16,item_000326,0.831551,1
query_000162,NeonFit Men's Shirts,17,item_000116,0.829068,1
query_000162,NeonFit Men's Shirts,18,item_000308,0.829068,1
query_000162,NeonFit Men's Shirts,19,item_000254,0.827492,1
query_000162,NeonFit Men's Shirts,20,item_000412,0.827492,1
query_000163,best bath & body,1,item_000448,0.587787,0
query_000163,best bath & body,2,item_000028,0.574878,0
query_000163,best bath & body,3,item_000163,0.568773,0
query_000163,best bath & body,4,item_000390,0.568773,0
query_000163,best bath & body,5,item_000141,0.567396,0
query_000163,best bath & body,6,item_000285,0.567396,0
query_000163,best bath & body,7,item_000315,0.567396,0
query_000163,best bath & body,8,item_000120,0.565727,0
query_000163,best bath & body,9,item_000427,0.548619,0
query_000163,best bath & body,10,item_000454,0.548619,0
query_000163,best bath & body,11,item_000022,0.511230,0
query_000163,best bath & body,12,item_000175,0.502807,0
query_000163,best bath & body,13,item_000166,0.494097,0
query_000163,best bath & body,14,item_000457,0.486442,0
query_000163,best bath & body,15,item_000245,0.483374,0
query_000163,best bath & body,16,item_000386,0.480186,0
query_000163,best bath & body,17,item_000115,0.478967,0
query_000163,best bath & body,18,item_000442,0.476892,0
query_000163,best bath & body,19,item_000475,0.476892,0
query_000163,best bath & body,20,item_000370,0.475583,0
query_000164,ApexVision headphones review,1,item_000020,0.854248,1
query_000164,ApexVision headphones review,2,item_000112,0.854248,1
query_000164,ApexVision headphones review,3,item_000223,0.854248,1
query_000164,ApexVision headphones review,4,item_000468,0.814225,1
query_000164,ApexVision headphones review,5,item_000212,0.798707,1
query_000164,ApexVision headphones review,6,item_000385,0.798707,1
query_000164,ApexVision headphones review,7,item_000323,0.787117,1
query_000164,ApexVision headphones review,8,item_000334,0.778159,1
query_000164,ApexVision headphones review,9,item_000352,0.778159,1
query_000164,ApexVision headphones review,10,item_000355,0.775947,1
query_000164,ApexVision headphones review,11,item_000419,0.751234,1
query_000164,ApexVision headphones review,12,item_000209,0.750904,1
query_000164,ApexVision headphones review,13,item_000346,0.750904,1
query_000164,ApexVision headphones review,14,item_000102,0.750385,1
query_000164,ApexVision headphones review,15,item_000299,0.750385,1
query_000164,ApexVision headphones review,16,item_000310,0.750385,1
query_000164,ApexVision headphones review,17,item_000240,0.744871,1
query_000164,ApexVision headphones review,18,item_000320,0.744871,1
query_000164,ApexVision headphones review,19,item_000005,0.743535,1
query_000164,ApexVision headphones review,20,item_000064,0.739973,1
query_000165,FunCraft outdoor toys review,1,item_000394,0.602835,0
query_000165,FunCraft outdoor toys review,2,item_000471,0.599747,0
query_000165,FunCraft outdoor toys review,3,item_000003,0.590774,0
query_000165,FunCraft outdoor toys review,4,item_000205,0.590508,0
query_000165,FunCraft outdoor toys review,5,item_000453,0.590508,0
query_000165,FunCraft outdoor toys review,6,item_000233,0.587616,0
query_000165,FunCraft outdoor toys review,7,item_000435,0.587616,0
query_000165,FunCraft outdoor toys review,8,item_000486,0.585186,0
query_000165,FunCraft outdoor toys review,9,item_000464,0.579818,0
query_000165,FunCraft outdoor toys review,10,item_000104,0.579697,0
query_000165,FunCraft outdoor toys review,11,item_000158,0.579697,0
query_000165,FunCraft outdoor toys review,12,item_000459,0.579697,0
query_000165,FunCraft outdoor toys review,13,item_000062,0.579632,0
query_000165,FunCraft outdoor toys review,14,item_000214,0.579632,0
query_000165,FunCraft outdoor toys review,15,item_000379,0.573462,0
query_000165,FunCraft outdoor toys review,16,item_000493,0.559795,0
query_000165,FunCraft outdoor toys review,17,item_000146,0.552508,0
query_000165,FunCraft outdoor toys review,18,item_000347,0.552508,0
query_000165,FunCraft outdoor toys review,19,item_000415,0.552508,0
query_000165,FunCraft outdoor toys review,20,item_000297,0.552475,0
query_000166,affordable educational for everyday use,1,item_000121,0.435278,0
query_000166,affordable educational for everyday use,2,item_000160,0.426734,0
query_000166,affordable educational for everyday use,3,item_000497,0.426734,0
query_000166,affordable educational for everyday use,4,item_000117,0.419155,0
query_000166,affordable educational for everyday use,5,item_000217,0.419155,0
query_000166,affordable educational for everyday use,6,item_000228,0.419155,0
query_000166,affordable educational for everyday use,7,item_000173,0.415863,0
query_000166,affordable educational for everyday use,8,item_000215,0.415863,0
query_000166,affordable educational for everyday use,9,item_000290,0.415863,0
query_000166,affordable educational for everyday use,10,item_000183,0.402542,0
query_000166,affordable educational for everyday use,11,item_000231,0.402542,0
query_000166,affordable educational for everyday use,12,item_000417,0.402542,0
query_000166,affordable educational for everyday use,13,item_000344,0.400593,0
query_000166,affordable educational for everyday use,14,item_000102,0.398912,0
query_000166,affordable educational for everyday use,15,item_000299,0.398912,0
query_000166,affordable educational for everyday use,16,item_000310,0.398912,0
query_000166,affordable educational for everyday use,17,item_000015,0.398240,0
query_000166,affordable educational for everyday use,18,item_000230,0.398240,0
query_000166,affordable educational for everyday use,19,item_000044,0.391096,1
query_000166,affordable educational for everyday use,20,item_000375,0.391096,1
query_000167,affordable smartphones for everyday use,1,item_000344,0.810014,2
query_000167,affordable smartphones for everyday use,2,item_000102,0.801503,2
query_000167,affordable smartphones for everyday use,3,item_000299,0.801503,2
query_000167,affordable smartphones for everyday use,4,item_000310,0.801503,2
query_000167,affordable smartphones for everyday use,5,item_000005,0.743803,2
query_000167,affordable smartphones for everyday use,6,item_000337,0.695961,2
query_000167,affordable smartphones for everyday use,7,item_000093,0.582906,2
query_000167,affordable smartphones for everyday use,8,item_000088,0.578073,2
query_000167,affordable smartphones for everyday use,9,item_000210,0.578073,2
query_000167,affordable smartphones for everyday use,10,item_000410,0.578015,2
query_000167,affordable smartphones for everyday use,11,item_000109,0.576603,2
query_000167,affordable smartphones for everyday use,12,item_000208,0.576603,2
query_000167,affordable smartphones for everyday use,13,item_000024,0.567899,2
query_000167,affordable smartphones for everyday use,14,item_000283,0.567793,2
query_000167,affordable smartphones for everyday use,15,item_000240,0.567471,2
query_000167,affordable smartphones for everyday use,16,item_000320,0.567471,2
query_000167,affordable smartphones for everyday use,17,item_000419,0.565195,2
query_000167,affordable smartphones for everyday use,18,item_000060,0.558222,2
query_000167,affordable smartphones for everyday use,19,item_000064,0.554157,2
query_000167,affordable smartphones for everyday use,20,item_000190,0.554157,2
query_000168,ApexVision laptops review,1,item_000106,0.762242,0
query_000168,ApexVision laptops review,2,item_000145,0.755452,0
query_000168,ApexVision laptops review,3,item_000465,0.755452,0
query_000168,ApexVision laptops review,4,item_000059,0.719514,0
query_000168,ApexVision laptops review,5,item_000124,0.719514,0
query_000168,ApexVision laptops review,6,item_000227,0.719514,0
query_000168,ApexVision laptops review,7,item_000427,0.684866,0
query_000168,ApexVision laptops review,8,item_000454,0.684866,0
query_000168,ApexVision laptops review,9,item_000302,0.515469,0
query_000168,ApexVision laptops review,10,item_000108,0.514192,0
query_000168,ApexVision laptops review,11,item_000446,0.514192,0
query_000168,ApexVision laptops review,12,item_000365,0.512050,0
query_000168,ApexVision laptops review,13,item_000374,0.510445,0
query_000168,ApexVision laptops review,14,item_000029,0.508161,0
query_000168,ApexVision laptops review,15,item_000318,0.508161,0
query_000168,ApexVision laptops review,16,item_000054,0.505506,0
query_000168,ApexVision laptops review,17,item_000421,0.502598,0
query_000168,ApexVision laptops review,18,item_000249,0.501128,0
query_000168,ApexVision laptops review,19,item_000115,0.498884,0
query_000168,ApexVision laptops review,20,item_000142,0.491797,0
query_000169,affordable snacks for everyday use,1,item_000121,0.467333,0
query_000169,affordable snacks for everyday use,2,item_000117,0.436299,0
query_000169,affordable snacks for everyday use,3,item_000217,0.436299,0
query_000169,affordable snacks for everyday use,4,item_000228,0.436299,0
query_000169,affordable snacks for everyday use,5,item_000183,0.408913,0
query_000169,affordable snacks for everyday use,6,item_000231,0.408913,0
query_000169,affordable snacks for everyday use,7,item_000417,0.408913,0
query_000169,affordable snacks for everyday use,8,item_000344,0.407870,0
query_000169,affordable snacks for everyday use,9,item_000062,0.397143,0
query_000169,affordable snacks for everyday use,10,item_000214,0.397143,0
query_000169,affordable snacks for everyday use,11,item_000160,0.396136,0
query_000169,affordable snacks for everyday use,12,item_000497,0.396136,0
query_000169,affordable snacks for everyday use,13,item_000102,0.393833,0
query_000169,affordable snacks for everyday use,14,item_000299,0.393833,0
query_000169,affordable snacks for everyday use,15,item_000310,0.393833,0
query_000169,affordable snacks for everyday use,16,item_000015,0.391808,1
query_000169,affordable snacks for everyday use,17,item_000230,0.391808,1
query_000169,affordable snacks for everyday use,18,item_000337,0.383682,0
query_000169,affordable snacks for everyday use,19,item_000094,0.382812,0
query_000169,affordable snacks for everyday use,20,item_000194,0.382812,0
query_000170,best first aid,1,item_000115,0.776519,0
query_000170,best first aid,2,item_000386,0.770135,0
query_000170,best first aid,3,item_000054,0.763955,0
query_000170,best first aid,4,item_000442,0.758714,0
query_000170,best first aid,5,item_000475,0.758714,0
query_000170,best first aid,6,item_000074,0.752482,0
query_000170,best first aid,7,item_000311,0.752482,0
query_000170,best first aid,8,item_000350,0.752482,0
query_000170,best first aid,9,item_000034,0.743230,0
query_000170,best first aid,10,item_000496,0.743230,0
query_000170,best first aid,11,item_000142,0.742253,0
query_000170,best first aid,12,item_000044,0.742164,0
query_000170,best first aid,13,item_000375,0.742164,0
query_000170,best first aid,14,item_000432,0.742164,0
query_000170,best first aid,15,item_000370,0.733048,0
query_000170,best first aid,16,item_000456,0.733048,0
query_000170,best first aid,17,item_000245,0.732277,0
query_000170,best first aid,18,item_000494,0.731613,0
query_000170,best first aid,19,item_000032,0.731570,0
query_000170,best first aid,20,item_000091,0.731570,0
query_000171,best vitamins,1,item_000115,0.634151,0
query_000171,best vitamins,2,item_000386,0.632794,0
query_000171,best vitamins,3,item_000442,0.626875,0
query_000171,best vitamins,4,item_000475,0.626875,0
query_000171,best vitamins,5,item_000054,0.623804,0
query_000171,best vitamins,6,item_000074,0.617000,0
query_000171,best vitamins,7,item_000311,0.617000,0
query_000171,best vitamins,8,item_000350,0.617000,0
query_000171,best vitamins,9,item_000448,0.615620,0
query_000171,best vitamins,10,item_000142,0.614478,0
query_000171,best vitamins,11,item_000044,0.611595,0
query_000171,best vitamins,12,item_000375,0.611595,0
query_000171,best vitamins,13,item_000432,0.611595,0
query_000171,best vitamins,14,item_000034,0.610602,0
query_000171,best vitamins,15,item_000496,0.610602,0
query_000171,best vitamins,16,item_000245,0.603438,0
query_000171,best vitamins,17,item_000028,0.602322,0
query_000171,best vitamins,18,item_000163,0.600856,0
query_000171,best vitamins,19,item_000390,0.600856,0
query_000171,best vitamins,20,item_000032,0.599796,0
query_000172,best wearables,1,item_000169,0.824648,0
query_000172,best wearables,2,item_000312,0.824648,0
query_000172,best wearables,3,item_000161,0.821801,0
query_000172,best wearables,4,item_000498,0.821801,0
query_000172,best wearables,5,item_000384,0.820784,0
query_000172,best wearables,6,item_000413,0.818351,0
query_000172,best wearables,7,item_000082,0.812198,0
query_000172,best wearables,8,item_000177,0.812198,0
query_000172,best wearables,9,item_000361,0.812198,0
query_000172,best wearables,10,item_000291,0.809722,0
query_000172,best wearables,11,item_000149,0.807036,0
query_000172,best wearables,12,item_000292,0.796493,0
query_000172,best wearables,13,item_000250,0.793380,0
query_000172,best wearables,14,item_000330,0.793380,0
query_000172,best wearables,15,item_000206,0.783798,0
query_000172,best wearables,16,item_000281,0.783763,0
query_000172,best wearables,17,item_000490,0.766867,0
query_000172,best wearables,18,item_000263,0.761804,0
query_000172,best wearables,19,item_000378,0.761804,0
query_000172,best wearables,20,item_000369,0.761088,0
query_000173,TrailBlaze Jackets,1,item_000237,0.859669,0
query_000173,TrailBlaze Jackets,2,item_000274,0.859669,0
query_000173,TrailBlaze Jackets,3,item_000306,0.859669,0
query_000173,TrailBlaze Jackets,4,item_000399,0.837066,0
query_000173,TrailBlaze Jackets,5,item_000478,0.831080,0
query_000173,TrailBlaze Jackets,6,item_000301,0.828500,0
query_000173,TrailBlaze Jackets,7,item_000066,0.824899,0
query_000173,TrailBlaze Jackets,8,item_000185,0.824899,0
query_000173,TrailBlaze Jackets,9,item_000479,0.824899,0
query_000173,TrailBlaze Jackets,10,item_000272,0.824793,0
query_000173,TrailBlaze Jackets,11,item_000280,0.822430,0
query_000173,TrailBlaze Jackets,12,item_000013,0.814503,0
query_000173,TrailBlaze Jackets,13,item_000264,0.814503,0
query_000173,TrailBlaze Jackets,14,item_000092,0.804007,0
query_000173,TrailBlaze Jackets,15,item_000282,0.804007,0
query_000173,TrailBlaze Jackets,16,item_000187,0.797553,0
query_000173,TrailBlaze Jackets,17,item_000025,0.792488,0
query_000173,TrailBlaze Jackets,18,item_000463,0.792488,0
query_000173,TrailBlaze Jackets,19,item_000026,0.785369,0
query_000173,TrailBlaze Jackets,20,item_000335,0.773051,0
query_000174,best shoes,1,item_000054,0.686006,0
query_000174,best shoes,2,item_000370,0.677584,0
query_000174,best shoes,3,item_000456,0.677584,0
query_000174,best shoes,4,item_000245,0.676899,0
query_000174,best shoes,5,item_000142,0.676000,0
query_000174,best shoes,6,item_000494,0.671845,0
query_000174,best shoes,7,item_000248,0.671648,0
query_000174,best shoes,8,item_000448,0.669437,0
query_000174,best shoes,9,item_000115,0.666789,0
query_000174,best shoes,10,item_000021,0.664015,0
query_000174,best shoes,11,item_000222,0.664015,0
query_000174,best shoes,12,item_000300,0.664015,0
query_000174,best shoes,13,item_000028,0.661981,0
query_000174,best shoes,14,item_000034,0.661796,0
query_000174,best shoes,15,item_000496,0.661796,0
query_000174,best shoes,16,item_000163,0.661078,0
query_000174,best shoes,17,item_000390,0.661078,0
query_000174,best shoes,18,item_000032,0.659088,0
query_000174,best shoes,19,item_000091,0.659088,0
query_000174,best shoes,20,item_000392,0.659064,0
query_000175,best cookware,1,item_000305,0.767504,0
query_000175,best cookware,2,item_000273,0.752450,0
query_000175,best cookware,3,item_000077,0.740157,0
query_000175,best cookware,4,item_000395,0.740157,0
query_000175,best cookware,5,item_000193,0.733082,0
query_000175,best cookware,6,item_000009,0.717039,0
query_000175,best cookware,7,item_000234,0.714499,0
query_000175,best cookware,8,item_000243,0.689141,0
query_000175,best cookware,9,item_000090,0.687706,0
query_000175,best cookware,10,item_000012,0.684438,0
query_000175,best cookware,11,item_000046,0.684438,0
query_000175,best cookware,12,item_000083,0.684438,0
query_000175,best cookware,13,item_000284,0.684438,0
query_000175,best cookware,14,item_000425,0.684438,0
query_000175,best cookware,15,item_000345,0.677785,0
query_000175,best cookware,16,item_000366,0.677785,0
query_000175,best cookware,17,item_000179,0.674413,0
query_000175,best cookware,18,item_000018,0.673929,0
query_000175,best cookware,19,item_000079,0.673929,0
query_000175,best cookware,20,item_000469,0.673929,0
query_000176,RadianceCo fragrance review,1,item_000396,0.517662,0
query_000176,RadianceCo fragrance review,2,item_000467,0.517662,0
query_000176,RadianceCo fragrance review,3,item_000364,0.478474,0
query_000176,RadianceCo fragrance review,4,item_000428,0.474104,0
query_000176,RadianceCo fragrance review,5,item_000025,0.466035,0
query_000176,RadianceCo fragrance review,6,item_000463,0.466035,0
query_000176,RadianceCo fragrance review,7,item_000397,0.450459,0
query_000176,RadianceCo fragrance review,8,item_000250,0.425843,0
query_000176,RadianceCo fragrance review,9,item_000330,0.425843,0
query_000176,RadianceCo fragrance review,10,item_000071,0.405670,0
query_000176,RadianceCo fragrance review,11,item_000016,0.401501,0
query_000176,RadianceCo fragrance review,12,item_000169,0.373860,0
query_000176,RadianceCo fragrance review,13,item_000312,0.373860,0
query_000176,RadianceCo fragrance review,14,item_000139,0.351009,0
query_000176,RadianceCo fragrance review,15,item_000229,0.351009,0
query_000176,RadianceCo fragrance review,16,item_000457,0.338588,0
query_000176,RadianceCo fragrance review,17,item_000022,0.333748,0
query_000176,RadianceCo fragrance review,18,item_000180,0.332146,0
query_000176,RadianceCo fragrance review,19,item_000235,0.332146,0
query_000176,RadianceCo fragrance review,20,item_000439,0.321308,0
query_000177,affordable cameras for everyday use,1,item_000121,0.441209,0
query_000177,affordable cameras for everyday use,2,item_000117,0.412446,0
query_000177,affordable cameras for everyday use,3,item_000217,0.412446,0
query_000177,affordable cameras for everyday use,4,item_000228,0.412446,0
query_000177,affordable cameras for everyday use,5,item_000183,0.409193,0
query_000177,affordable cameras for everyday use,6,item_000231,0.409193,0
query_000177,affordable cameras for everyday use,7,item_000417,0.409193,0
query_000177,affordable cameras for everyday use,8,item_000344,0.408135,1
query_000177,affordable cameras for everyday use,9,item_000160,0.407213,0
query_000177,affordable cameras for everyday use,10,item_000497,0.407213,0
query_000177,affordable cameras for everyday use,11,item_000062,0.397393,0
query_000177,affordable cameras for everyday use,12,item_000214,0.397393,0
query_000177,affordable cameras for everyday use,13,item_000102,0.394218,1
query_000177,affordable cameras for everyday use,14,item_000299,0.394218,1
query_000177,affordable cameras for everyday use,15,item_000310,0.394218,1
query_000177,affordable cameras for everyday use,16,item_000015,0.392127,2
query_000177,affordable cameras for everyday use,17,item_000230,0.392127,0
query_000177,affordable cameras for everyday use,18,item_000173,0.387069,0
query_000177,affordable cameras for everyday use,19,item_000215,0.387069,0
query_000177,affordable cameras for everyday use,20,item_000290,0.387069,0
query_000178,CoreWave cameras review,1,item_000193,0.526507,0
query_000178,CoreWave cameras review,2,item_000114,0.525332,0
query_000178,CoreWave cameras review,3,item_000256,0.510008,0
query_000178,CoreWave cameras review,4,item_000028,0.505247,0
query_000178,CoreWave cameras review,5,item_000248,0.490833,0
query_000178,CoreWave cameras review,6,item_000175,0.461470,0
query_000178,CoreWave cameras review,7,item_000398,0.454680,0
query_000178,CoreWave cameras review,8,item_000305,0.451809,0
query_000178,CoreWave cameras review,9,item_000273,0.430274,0
query_000178,CoreWave cameras review,10,item_000363,0.426454,0
query_000178,CoreWave cameras review,11,item_000268,0.408612,0
query_000178,CoreWave cameras review,12,item_000477,0.408612,0
query_000178,CoreWave cameras review,13,item_000032,0.388429,0
query_000178,CoreWave cameras review,14,item_000091,0.388429,0
query_000178,CoreWave cameras review,15,item_000165,0.380048,0
query_000178,CoreWave cameras review,16,item_000328,0.378326,0
query_000178,CoreWave cameras review,17,item_000197,0.371753,0
query_000178,CoreWave cameras review,18,item_000155,0.370380,0
query_000178,CoreWave cameras review,19,item_000295,0.370008,0
query_000178,CoreWave cameras review,20,item_000447,0.368348,0
query_000179,UrbanStitch Activewear,1,item_000326,0.714473,1
query_000179,UrbanStitch Activewear,2,item_000490,0.708463,1
query_000179,UrbanStitch Activewear,3,item_000149,0.707069,1
query_000179,UrbanStitch Activewear,4,item_000250,0.695345,1
query_000179,UrbanStitch Activewear,5,item_000330,0.695345,1
query_000179,UrbanStitch Activewear,6,item_000413,0.689594,1
query_000179,UrbanStitch Activewear,7,item_000396,0.685585,1
query_000179,UrbanStitch Activewear,8,item_000467,0.685585,1
query_000179,UrbanStitch Activewear,9,item_000292,0.684109,1
query_000179,UrbanStitch Activewear,10,item_000364,0.682960,1
query_000179,UrbanStitch Activewear,11,item_000206,0.680213,1
query_000179,UrbanStitch Activewear,12,item_000281,0.679091,1
query_000179,UrbanStitch Activewear,13,item_000169,0.677548,1
query_000179,UrbanStitch Activewear,14,item_000312,0.677548,1
query_000179,UrbanStitch Activewear,15,item_000063,0.676788,1
query_000179,UrbanStitch Activewear,16,item_000016,0.670088,1
query_000179,UrbanStitch Activewear,17,item_000384,0.670057,1
query_000179,UrbanStitch Activewear,18,item_000053,0.667223,1
query_000179,UrbanStitch Activewear,19,item_000340,0.667223,1
query_000179,UrbanStitch Activewear,20,item_000161,0.666630,1
query_000180,CleanShield cleaning review,1,item_000168,0.590848,0
query_000180,CleanShield cleaning review,2,item_000135,0.570416,0
query_000180,CleanShield cleaning review,3,item_000377,0.570416,0
query_000180,CleanShield cleaning review,4,item_000048,0.553307,0
query_000180,CleanShield cleaning review,5,item_000052,0.550248,0
query_000180,CleanShield cleaning review,6,item_000070,0.550248,0
query_000180,CleanShield cleaning review,7,item_000111,0.550248,0
query_000180,CleanShield cleaning review,8,item_000298,0.499460,1
query_000180,CleanShield cleaning review,9,item_000473,0.474496,0
query_000180,CleanShield cleaning review,10,item_000125,0.474386,0
query_000180,CleanShield cleaning review,11,item_000263,0.461329,0
query_000180,CleanShield cleaning review,12,item_000378,0.461329,0
query_000180,CleanShield cleaning review,13,item_000221,0.418117,0
query_000180,CleanShield cleaning review,14,item_000397,0.416637,0
query_000180,CleanShield cleaning review,15,item_000382,0.412764,0
query_000180,CleanShield cleaning review,16,item_000400,0.412764,0
query_000180,CleanShield cleaning review,17,item_000490,0.405566,0
query_000180,CleanShield cleaning review,18,item_000061,0.404770,0
query_000180,CleanShield cleaning review,19,item_000232,0.402037,0
query_000180,CleanShield cleaning review,20,item_000094,0.398587,0
query_000181,TurboEdge Tires,1,item_000302,0.728698,0
query_000181,TurboEdge Tires,2,item_000365,0.718613,0
query_000181,TurboEdge Tires,3,item_000374,0.718415,0
query_000181,TurboEdge Tires,4,item_000421,0.716888,0
query_000181,TurboEdge Tires,5,item_000249,0.704150,0
query_000181,TurboEdge Tires,6,item_000108,0.698027,0
query_000181,TurboEdge Tires,7,item_000446,0.698027,0
query_000181,TurboEdge Tires,8,item_000054,0.676335,0
query_000181,TurboEdge Tires,9,item_000029,0.676046,0
query_000181,TurboEdge Tires,10,item_000318,0.676046,0
query_000181,TurboEdge Tires,11,item_000370,0.671473,0
query_000181,TurboEdge Tires,12,item_000456,0.671473,0
query_000181,TurboEdge Tires,13,item_000248,0.658562,0
query_000181,TurboEdge Tires,14,item_000142,0.653561,0
query_000181,TurboEdge Tires,15,item_000021,0.645798,0
query_000181,TurboEdge Tires,16,item_000222,0.645798,0
query_000181,TurboEdge Tires,17,item_000300,0.645798,0
query_000181,TurboEdge Tires,18,item_000032,0.642655,0
query_000181,TurboEdge Tires,19,item_000091,0.642655,0
query_000181,TurboEdge Tires,20,item_000392,0.637397,0
query_000182,PureBite spices review,1,item_000301,0.816476,2
query_000182,PureBite spices review,2,item_000478,0.812900,2
query_000182,PureBite spices review,3,item_000272,0.812201,2
query_000182,PureBite spices review,4,item_000013,0.807283,2
query_000182,PureBite spices review,5,item_000264,0.807283,2
query_000182,PureBite spices review,6,item_000066,0.806881,2
query_000182,PureBite spices review,7,item_000185,0.806881,2
query_000182,PureBite spices review,8,item_000479,0.806881,2
query_000182,PureBite spices review,9,item_000026,0.798654,2
query_000182,PureBite spices review,10,item_000092,0.797169,2
query_000182,PureBite spices review,11,item_000282,0.797169,2
query_000182,PureBite spices review,12,item_000280,0.793222,2
query_000182,PureBite spices review,13,item_000335,0.785681,2
query_000182,PureBite spices review,14,item_000237,0.785414,2
query_000182,PureBite spices review,15,item_000274,0.785414,2
query_000182,PureBite spices review,16,item_000306,0.785414,2
query_000182,PureBite spices review,17,item_000025,0.776760,2
query_000182,PureBite spices review,18,item_000463,0.776760,2
query_000182,PureBite spices review,19,item_000089,0.772182,2
query_000182,PureBite spices review,20,item_000187,0.771545,2
query_000183,DriveSafe tools & equipment review,1,item_000184,0.867062,3
query_000183,DriveSafe tools & equipment review,2,item_000307,0.861357,3
query_000183,DriveSafe tools & equipment review,3,item_000132,0.856795,3
query_000183,DriveSafe tools & equipment review,4,item_000339,0.856795,3
query_000183,DriveSafe tools & equipment review,5,item_000071,0.853254,3
query_000183,DriveSafe tools & equipment review,6,item_000192,0.851667,3
query_000183,DriveSafe tools & equipment review,7,item_000304,0.849542,3
query_000183,DriveSafe tools & equipment review,8,item_000452,0.847651,3
query_000183,DriveSafe tools & equipment review,9,item_000039,0.839351,3
query_000183,DriveSafe tools & equipment review,10,item_000181,0.839069,3
query_000183,DriveSafe tools & equipment review,11,item_000316,0.839069,3
query_000183,DriveSafe tools & equipment review,12,item_000439,0.837784,3
query_000183,DriveSafe tools & equipment review,13,item_000288,0.837487,3
query_000183,DriveSafe tools & equipment review,14,item_000296,0.837487,3
query_000183,DriveSafe tools & equipment review,15,item_000128,0.835717,3
query_000183,DriveSafe tools & equipment review,16,item_000143,0.835717,3
query_000183,DriveSafe tools & equipment review,17,item_000404,0.832340,3
query_000183,DriveSafe tools & equipment review,18,item_000363,0.828457,3
query_000183,DriveSafe tools & equipment review,19,item_000178,0.826453,3
query_000183,DriveSafe tools & equipment review,20,item_000171,0.823328,3
query_000184,best spices,1,item_000301,0.820389,2
